cod,nome,year,pop
1200203,Cruzeiro do Sul (AC),2017,82622
1200203,Cruzeiro do Sul (AC),2018,87673
1200203,Cruzeiro do Sul (AC),2019,88376
1200203,Cruzeiro do Sul (AC),2020,89072
1200203,Cruzeiro do Sul (AC),2021,89760
1200252,Epitaciolândia (AC),2011,15394
1200252,Epitaciolândia (AC),2012,15679
1200252,Epitaciolândia (AC),2013,16099
1200252,Epitaciolândia (AC),2014,16417
1200252,Epitaciolândia (AC),2015,16731
1200252,Epitaciolândia (AC),2016,17038
1200252,Epitaciolândia (AC),2017,17340
1200252,Epitaciolândia (AC),2018,18122
1200252,Epitaciolândia (AC),2019,18411
1200252,Epitaciolândia (AC),2020,18696
1200252,Epitaciolândia (AC),2021,18979
1200302,Feijó (AC),2011,32487
1200302,Feijó (AC),2012,32560
1200302,Feijó (AC),2013,32411
1200302,Feijó (AC),2014,32398
1200302,Feijó (AC),2015,32385
1200302,Feijó (AC),2016,32372
1200302,Feijó (AC),2017,32360
1200302,Feijó (AC),2018,34675
1200302,Feijó (AC),2019,34780
1200302,Feijó (AC),2020,34884
1200302,Feijó (AC),2021,34986
1200328,Jordão (AC),2011,6740
1200328,Jordão (AC),2012,6898
1200328,Jordão (AC),2013,7147
1200328,Jordão (AC),2014,7330
1200328,Jordão (AC),2015,7509
1200328,Jordão (AC),2016,7685
1200328,Jordão (AC),2017,7858
1200328,Jordão (AC),2018,8159
1200328,Jordão (AC),2019,8317
1200328,Jordão (AC),2020,8473
1200328,Jordão (AC),2021,8628
1200336,Mâncio Lima (AC),2011,15554
1200336,Mâncio Lima (AC),2012,15890
1200336,Mâncio Lima (AC),2013,16410
1200336,Mâncio Lima (AC),2014,16795
1200336,Mâncio Lima (AC),2015,17173
1200336,Mâncio Lima (AC),2016,17545
1200336,Mâncio Lima (AC),2017,17910
1200336,Mâncio Lima (AC),2018,18638
1200336,Mâncio Lima (AC),2019,18977
1200336,Mâncio Lima (AC),2020,19311
1200336,Mâncio Lima (AC),2021,19643
1200344,Manoel Urbano (AC),2011,8105
1200344,Manoel Urbano (AC),2012,8224
1200344,Manoel Urbano (AC),2013,8386
1200344,Manoel Urbano (AC),2014,8514
1200344,Manoel Urbano (AC),2015,8641
1200344,Manoel Urbano (AC),2016,8765
1200344,Manoel Urbano (AC),2017,8886
1200344,Manoel Urbano (AC),2018,9336
1200344,Manoel Urbano (AC),2019,9459
1200344,Manoel Urbano (AC),2020,9581
1200344,Manoel Urbano (AC),2021,9701
1200351,Marechal Thaumaturgo (AC),2011,14683
1200351,Marechal Thaumaturgo (AC),2012,15123
1200351,Marechal Thaumaturgo (AC),2013,15857
1200351,Marechal Thaumaturgo (AC),2014,16380
1200351,Marechal Thaumaturgo (AC),2015,16895
1200351,Marechal Thaumaturgo (AC),2016,17401
1200351,Marechal Thaumaturgo (AC),2017,17897
1200351,Marechal Thaumaturgo (AC),2018,18430
1200351,Marechal Thaumaturgo (AC),2019,18867
1200351,Marechal Thaumaturgo (AC),2020,19299
1200351,Marechal Thaumaturgo (AC),2021,19727
1200385,Plácido de Castro (AC),2011,17401
1200385,Plácido de Castro (AC),2012,17587
1200385,Plácido de Castro (AC),2013,17795
1200385,Plácido de Castro (AC),2014,17979
1200385,Plácido de Castro (AC),2015,18159
1200385,Plácido de Castro (AC),2016,18336
1200385,Plácido de Castro (AC),2017,18510
1200385,Plácido de Castro (AC),2018,19565
1200385,Plácido de Castro (AC),2019,19761
1200385,Plácido de Castro (AC),2020,19955
1200385,Plácido de Castro (AC),2021,20147
1200393,Porto Walter (AC),2011,9448
1200393,Porto Walter (AC),2012,9711
1200393,Porto Walter (AC),2013,10143
1200393,Porto Walter (AC),2014,10453
1200393,Porto Walter (AC),2015,10759
1200393,Porto Walter (AC),2016,11059
1200393,Porto Walter (AC),2017,11353
1200393,Porto Walter (AC),2018,11720
1200393,Porto Walter (AC),2019,11982
1200393,Porto Walter (AC),2020,12241
1200393,Porto Walter (AC),2021,12497
1200401,Rio Branco (AC),2011,342299
1200401,Rio Branco (AC),2012,348354
1200401,Rio Branco (AC),2013,357194
1200401,Rio Branco (AC),2014,363928
1200401,Rio Branco (AC),2015,370550
1200401,Rio Branco (AC),2016,377057
1200401,Rio Branco (AC),2017,383443
1200401,Rio Branco (AC),2018,401155
1200401,Rio Branco (AC),2019,407319
1200401,Rio Branco (AC),2020,413418
1200401,Rio Branco (AC),2021,419452
1200427,Rodrigues Alves (AC),2011,14832
1200427,Rodrigues Alves (AC),2012,15260
1200427,Rodrigues Alves (AC),2013,15968
1200427,Rodrigues Alves (AC),2014,16475
1200427,Rodrigues Alves (AC),2015,16974
1200427,Rodrigues Alves (AC),2016,17464
1200427,Rodrigues Alves (AC),2017,17945
1200427,Rodrigues Alves (AC),2018,18504
1200427,Rodrigues Alves (AC),2019,18930
1200427,Rodrigues Alves (AC),2020,19351
1200427,Rodrigues Alves (AC),2021,19767
1200435,Santa Rosa do Purus (AC),2011,4879
1200435,Santa Rosa do Purus (AC),2012,5061
1200435,Santa Rosa do Purus (AC),2013,5374
1200435,Santa Rosa do Purus (AC),2014,5593
1200435,Santa Rosa do Purus (AC),2015,5809
1200435,Santa Rosa do Purus (AC),2016,6021
1200435,Santa Rosa do Purus (AC),2017,6230
1200435,Santa Rosa do Purus (AC),2018,6362
1200435,Santa Rosa do Purus (AC),2019,6540
1200435,Santa Rosa do Purus (AC),2020,6717
1200435,Santa Rosa do Purus (AC),2021,6893
1200450,Senador Guiomard (AC),2011,20387
1200450,Senador Guiomard (AC),2012,20588
1200450,Senador Guiomard (AC),2013,20799
1200450,Senador Guiomard (AC),2014,20992
1200450,Senador Guiomard (AC),2015,21182
1200450,Senador Guiomard (AC),2016,21369
1200450,Senador Guiomard (AC),2017,21552
1200450,Senador Guiomard (AC),2018,22810
1200450,Senador Guiomard (AC),2019,23024
1200450,Senador Guiomard (AC),2020,23236
1200450,Senador Guiomard (AC),2021,23446
1200500,Sena Madureira (AC),2011,38709
1200500,Sena Madureira (AC),2012,39366
1200500,Sena Madureira (AC),2013,40311
1200500,Sena Madureira (AC),2014,41036
1200500,Sena Madureira (AC),2015,41750
1200500,Sena Madureira (AC),2016,42451
1200500,Sena Madureira (AC),2017,43139
1200500,Sena Madureira (AC),2018,45177
1200500,Sena Madureira (AC),2019,45848
1200500,Sena Madureira (AC),2020,46511
1200500,Sena Madureira (AC),2021,47168
1200609,Tarauacá (AC),2011,36186
1200609,Tarauacá (AC),2012,36763
1200609,Tarauacá (AC),2013,37571
1200609,Tarauacá (AC),2014,38201
1200609,Tarauacá (AC),2015,38819
1200609,Tarauacá (AC),2016,39427
1200609,Tarauacá (AC),2017,40024
1200609,Tarauacá (AC),2018,41976
1200609,Tarauacá (AC),2019,42567
1200609,Tarauacá (AC),2020,43151
1200609,Tarauacá (AC),2021,43730
1200708,Xapuri (AC),2011,16370
1200708,Xapuri (AC),2012,16639
1200708,Xapuri (AC),2013,17021
1200708,Xapuri (AC),2014,17317
1200708,Xapuri (AC),2015,17608
1200708,Xapuri (AC),2016,17894
1200708,Xapuri (AC),2017,18174
1200708,Xapuri (AC),2018,19048
1200708,Xapuri (AC),2019,19323
1200708,Xapuri (AC),2020,19596
1200708,Xapuri (AC),2021,19866
1200807,Porto Acre (AC),2011,15213
1200807,Porto Acre (AC),2012,15534
1200807,Porto Acre (AC),2013,16029
1200807,Porto Acre (AC),2014,16396
1200807,Porto Acre (AC),2015,16757
1200807,Porto Acre (AC),2016,17111
1200807,Porto Acre (AC),2017,17459
1200807,Porto Acre (AC),2018,18180
1200807,Porto Acre (AC),2019,18504
1200807,Porto Acre (AC),2020,18824
1200807,Porto Acre (AC),2021,19141
1300029,Alvarães (AM),2011,14237
1300029,Alvarães (AM),2012,14381
1300029,Alvarães (AM),2013,15166
1300029,Alvarães (AM),2014,15357
1300029,Alvarães (AM),2015,15545
1300029,Alvarães (AM),2016,15729
1300029,Alvarães (AM),2017,15908
1300029,Alvarães (AM),2018,15860
1300029,Alvarães (AM),2019,16041
1300029,Alvarães (AM),2020,16220
1300029,Alvarães (AM),2021,16396
1300060,Amaturá (AM),2011,9633
1300060,Amaturá (AM),2012,9794
1300060,Amaturá (AM),2013,10436
1300060,Amaturá (AM),2014,10644
1300060,Amaturá (AM),2015,10847
1300060,Amaturá (AM),2016,11047
1300060,Amaturá (AM),2017,11242
1300060,Amaturá (AM),2018,11332
1300060,Amaturá (AM),2019,11536
1300060,Amaturá (AM),2020,11736
1300060,Amaturá (AM),2021,11934
1300086,Anamã (AM),2011,10495
1300086,Anamã (AM),2012,10766
1300086,Anamã (AM),2013,11636
1300086,Anamã (AM),2014,11981
1300086,Anamã (AM),2015,12320
1300086,Anamã (AM),2016,12653
1300086,Anamã (AM),2017,12978
1300086,Anamã (AM),2018,13269
1300086,Anamã (AM),2019,13614
1300086,Anamã (AM),2020,13956
1300086,Anamã (AM),2021,14292
1300102,Anori (AM),2011,16701
1300102,Anori (AM),2012,17072
1300102,Anori (AM),2013,18351
1300102,Anori (AM),2014,18826
1300102,Anori (AM),2015,19292
1300102,Anori (AM),2016,19749
1300102,Anori (AM),2017,20196
1300102,Anori (AM),2018,20538
1300102,Anori (AM),2019,21010
1300102,Anori (AM),2020,21477
1300102,Anori (AM),2021,21937
1300144,Apuí (AM),2011,18326
1300144,Apuí (AM),2012,18633
1300144,Apuí (AM),2013,19860
1300144,Apuí (AM),2014,20258
1300144,Apuí (AM),2015,20648
1300144,Apuí (AM),2016,21031
1300144,Apuí (AM),2017,21406
1300144,Apuí (AM),2018,21583
1300144,Apuí (AM),2019,21973
1300144,Apuí (AM),2020,22359
1300144,Apuí (AM),2021,22739
1300201,Atalaia do Norte (AM),2011,15545
1300201,Atalaia do Norte (AM),2012,15924
1300201,Atalaia do Norte (AM),2013,17174
1300201,Atalaia do Norte (AM),2014,17658
1300201,Atalaia do Norte (AM),2015,18133
1300201,Atalaia do Norte (AM),2016,18599
1300201,Atalaia do Norte (AM),2017,19054
1300201,Atalaia do Norte (AM),2018,19438
1300201,Atalaia do Norte (AM),2019,19921
1300201,Atalaia do Norte (AM),2020,20398
1300201,Atalaia do Norte (AM),2021,20868
1300300,Autazes (AM),2011,32733
1300300,Autazes (AM),2012,33312
1300300,Autazes (AM),2013,35554
1300300,Autazes (AM),2014,36301
1300300,Autazes (AM),2015,37033
1300300,Autazes (AM),2016,37752
1300300,Autazes (AM),2017,38454
1300300,Autazes (AM),2018,38830
1300300,Autazes (AM),2019,39565
1300300,Autazes (AM),2020,40290
1300300,Autazes (AM),2021,41005
1300409,Barcelos (AM),2011,25835
1300409,Barcelos (AM),2012,25948
1300409,Barcelos (AM),2013,27110
1300409,Barcelos (AM),2014,27273
1300409,Barcelos (AM),2015,27433
1300409,Barcelos (AM),2016,27589
1300409,Barcelos (AM),2017,27743
1300409,Barcelos (AM),2018,27364
1300409,Barcelos (AM),2019,27502
1300409,Barcelos (AM),2020,27638
1300409,Barcelos (AM),2021,27772
1300508,Barreirinha (AM),2011,27722
1300508,Barreirinha (AM),2012,28077
1300508,Barreirinha (AM),2013,29737
1300508,Barreirinha (AM),2014,30202
1300508,Barreirinha (AM),2015,30658
1300508,Barreirinha (AM),2016,31105
1300508,Barreirinha (AM),2017,31542
1300508,Barreirinha (AM),2018,31593
1300508,Barreirinha (AM),2019,32041
1300508,Barreirinha (AM),2020,32483
1300508,Barreirinha (AM),2021,32919
1300607,Benjamin Constant (AM),2011,34194
1300607,Benjamin Constant (AM),2012,34950
1300607,Benjamin Constant (AM),2013,37564
1300607,Benjamin Constant (AM),2014,38533
1300607,Benjamin Constant (AM),2015,39484
1300607,Benjamin Constant (AM),2016,40417
1300607,Benjamin Constant (AM),2017,41329
1300607,Benjamin Constant (AM),2018,42020
1300607,Benjamin Constant (AM),2019,42984
1300607,Benjamin Constant (AM),2020,43935
1300607,Benjamin Constant (AM),2021,44873
1300631,Beruri (AM),2011,15828
1300631,Beruri (AM),2012,16158
1300631,Beruri (AM),2013,17332
1300631,Beruri (AM),2014,17755
1300631,Beruri (AM),2015,18171
1300631,Beruri (AM),2016,18579
1300631,Beruri (AM),2017,18978
1300631,Beruri (AM),2018,19258
1300631,Beruri (AM),2019,19679
1300631,Beruri (AM),2020,20093
1300631,Beruri (AM),2021,20503
1300680,Boa Vista do Ramos (AM),2011,15325
1300680,Boa Vista do Ramos (AM),2012,15659
1300680,Boa Vista do Ramos (AM),2013,16820
1300680,Boa Vista do Ramos (AM),2014,17248
1300680,Boa Vista do Ramos (AM),2015,17668
1300680,Boa Vista do Ramos (AM),2016,18080
1300680,Boa Vista do Ramos (AM),2017,18483
1300680,Boa Vista do Ramos (AM),2018,18781
1300680,Boa Vista do Ramos (AM),2019,19207
1300680,Boa Vista do Ramos (AM),2020,19626
1300680,Boa Vista do Ramos (AM),2021,20040
1300706,Boca do Acre (AM),2011,30906
1300706,Boca do Acre (AM),2012,31171
1300706,Boca do Acre (AM),2013,32792
1300706,Boca do Acre (AM),2014,33148
1300706,Boca do Acre (AM),2015,33498
1300706,Boca do Acre (AM),2016,33840
1300706,Boca do Acre (AM),2017,34176
1300706,Boca do Acre (AM),2018,33976
1300706,Boca do Acre (AM),2019,34308
1300706,Boca do Acre (AM),2020,34635
1300706,Boca do Acre (AM),2021,34958
1300805,Borba (AM),2011,35448
1300805,Borba (AM),2012,35919
1300805,Borba (AM),2013,38073
1300805,Borba (AM),2014,38688
1300805,Borba (AM),2015,39292
1300805,Borba (AM),2016,39885
1300805,Borba (AM),2017,40464
1300805,Borba (AM),2018,40565
1300805,Borba (AM),2019,41161
1300805,Borba (AM),2020,41748
1300805,Borba (AM),2021,42328
1300839,Caapiranga (AM),2011,11142
1300839,Caapiranga (AM),2012,11303
1300839,Caapiranga (AM),2013,12004
1300839,Caapiranga (AM),2014,12214
1300839,Caapiranga (AM),2015,12420
1300839,Caapiranga (AM),2016,12622
1300839,Caapiranga (AM),2017,12820
1300839,Caapiranga (AM),2018,12877
1300839,Caapiranga (AM),2019,13081
1300839,Caapiranga (AM),2020,13283
1300839,Caapiranga (AM),2021,13482
1300904,Canutama (AM),2011,13843
1300904,Canutama (AM),2012,13986
1300904,Canutama (AM),2013,14754
1300904,Canutama (AM),2014,14944
1300904,Canutama (AM),2015,15130
1300904,Canutama (AM),2016,15312
1300904,Canutama (AM),2017,15490
1300904,Canutama (AM),2018,15450
1300904,Canutama (AM),2019,15629
1300904,Canutama (AM),2020,15807
1300904,Canutama (AM),2021,15981
1301001,Carauari (AM),2011,25955
1301001,Carauari (AM),2012,26130
1301001,Carauari (AM),2013,27405
1301001,Carauari (AM),2014,27645
1301001,Carauari (AM),2015,27880
1301001,Carauari (AM),2016,28111
1301001,Carauari (AM),2017,28337
1301001,Carauari (AM),2018,28076
1301001,Carauari (AM),2019,28294
1301001,Carauari (AM),2020,28508
1301001,Carauari (AM),2021,28719
1301100,Careiro (AM),2011,33132
1301100,Careiro (AM),2012,33517
1301100,Careiro (AM),2013,35431
1301100,Careiro (AM),2014,35938
1301100,Careiro (AM),2015,36435
1301100,Careiro (AM),2016,36922
1301100,Careiro (AM),2017,37399
1301100,Careiro (AM),2018,37384
1301100,Careiro (AM),2019,37869
1301100,Careiro (AM),2020,38348
1301100,Careiro (AM),2021,38820
1301159,Careiro da Várzea (AM),2011,24442
1301159,Careiro da Várzea (AM),2012,24937
1301159,Careiro da Várzea (AM),2013,26722
1301159,Careiro da Várzea (AM),2014,27357
1301159,Careiro da Várzea (AM),2015,27981
1301159,Careiro da Várzea (AM),2016,28592
1301159,Careiro da Várzea (AM),2017,29190
1301159,Careiro da Várzea (AM),2018,29595
1301159,Careiro da Várzea (AM),2019,30225
1301159,Careiro da Várzea (AM),2020,30846
1301159,Careiro da Várzea (AM),2021,31459
1301209,Coari (AM),2011,76646
1301209,Coari (AM),2012,77305
1301209,Coari (AM),2013,81325
1301209,Coari (AM),2014,82209
1301209,Coari (AM),2015,83078
1301209,Coari (AM),2016,83929
1301209,Coari (AM),2017,84762
1301209,Coari (AM),2018,84272
1301209,Coari (AM),2019,85097
1301209,Coari (AM),2020,85910
1301209,Coari (AM),2021,86713
1301308,Codajás (AM),2011,23644
1301308,Codajás (AM),2012,24067
1301308,Codajás (AM),2013,25696
1301308,Codajás (AM),2014,26242
1301308,Codajás (AM),2015,26777
1301308,Codajás (AM),2016,27303
1301308,Codajás (AM),2017,27817
1301308,Codajás (AM),2018,28100
1301308,Codajás (AM),2019,28637
1301308,Codajás (AM),2020,29168
1301308,Codajás (AM),2021,29691
1301407,Eirunepé (AM),2011,31020
1301407,Eirunepé (AM),2012,31364
1301407,Eirunepé (AM),2013,33127
1301407,Eirunepé (AM),2014,33580
1301407,Eirunepé (AM),2015,34025
1301407,Eirunepé (AM),2016,34461
1301407,Eirunepé (AM),2017,34888
1301407,Eirunepé (AM),2018,34840
1301407,Eirunepé (AM),2019,35273
1301407,Eirunepé (AM),2020,35700
1301407,Eirunepé (AM),2021,36121
1301506,Envira (AM),2011,16635
1301506,Envira (AM),2012,16923
1301506,Envira (AM),2013,18051
1301506,Envira (AM),2014,18422
1301506,Envira (AM),2015,18786
1301506,Envira (AM),2016,19143
1301506,Envira (AM),2017,19492
1301506,Envira (AM),2018,19668
1301506,Envira (AM),2019,20033
1301506,Envira (AM),2020,20393
1301506,Envira (AM),2021,20748
1301605,Fonte Boa (AM),2011,23011
1301605,Fonte Boa (AM),2012,23198
1301605,Fonte Boa (AM),2013,21859
1301605,Fonte Boa (AM),2014,21295
1301605,Fonte Boa (AM),2015,20742
1301605,Fonte Boa (AM),2016,20199
1301605,Fonte Boa (AM),2017,19669
1301605,Fonte Boa (AM),2018,18221
1301605,Fonte Boa (AM),2019,17609
1301605,Fonte Boa (AM),2020,17005
1301605,Fonte Boa (AM),2021,16409
1301654,Guajará (AM),2011,14189
1301654,Guajará (AM),2012,14396
1301654,Guajará (AM),2013,15291
1301654,Guajará (AM),2014,15561
1301654,Guajará (AM),2015,15826
1301654,Guajará (AM),2016,16085
1301654,Guajará (AM),2017,16339
1301654,Guajará (AM),2018,16416
1301654,Guajará (AM),2019,16678
1301654,Guajará (AM),2020,16937
1301654,Guajará (AM),2021,17193
1301704,Humaitá (AM),2011,45105
1301704,Humaitá (AM),2012,45954
1301704,Humaitá (AM),2013,49137
1301704,Humaitá (AM),2014,50230
1301704,Humaitá (AM),2015,51302
1301704,Humaitá (AM),2016,52354
1301704,Humaitá (AM),2017,53383
1301704,Humaitá (AM),2018,54001
1301704,Humaitá (AM),2019,55080
1301704,Humaitá (AM),2020,56144
1301704,Humaitá (AM),2021,57195
1301803,Ipixuna (AM),2011,22867
1301803,Ipixuna (AM),2012,23460
1301803,Ipixuna (AM),2013,25362
1301803,Ipixuna (AM),2014,26118
1301803,Ipixuna (AM),2015,26860
1301803,Ipixuna (AM),2016,27587
1301803,Ipixuna (AM),2017,28299
1301803,Ipixuna (AM),2018,28933
1301803,Ipixuna (AM),2019,29689
1301803,Ipixuna (AM),2020,30436
1301803,Ipixuna (AM),2021,31172
1301852,Iranduba (AM),2011,41374
1301852,Iranduba (AM),2012,41947
1301852,Iranduba (AM),2013,44503
1301852,Iranduba (AM),2014,45250
1301852,Iranduba (AM),2015,45984
1301852,Iranduba (AM),2016,46703
1301852,Iranduba (AM),2017,47407
1301852,Iranduba (AM),2018,47571
1301852,Iranduba (AM),2019,48296
1301852,Iranduba (AM),2020,49011
1301852,Iranduba (AM),2021,49718
1301902,Itacoatiara (AM),2011,87970
1301902,Itacoatiara (AM),2012,89064
1301902,Itacoatiara (AM),2013,94278
1301902,Itacoatiara (AM),2014,95714
1301902,Itacoatiara (AM),2015,97122
1301902,Itacoatiara (AM),2016,98503
1301902,Itacoatiara (AM),2017,99854
1301902,Itacoatiara (AM),2018,99955
1301902,Itacoatiara (AM),2019,101337
1301902,Itacoatiara (AM),2020,102701
1301902,Itacoatiara (AM),2021,104046
1301951,Itamarati (AM),2011,8010
1301951,Itamarati (AM),2012,7983
1301951,Itamarati (AM),2013,8232
1301951,Itamarati (AM),2014,8205
1301951,Itamarati (AM),2015,8179
1301951,Itamarati (AM),2016,8153
1301951,Itamarati (AM),2017,8128
1301951,Itamarati (AM),2018,7888
1301951,Itamarati (AM),2019,7851
1301951,Itamarati (AM),2020,7814
1301951,Itamarati (AM),2021,7777
1302009,Itapiranga (AM),2011,8281
1302009,Itapiranga (AM),2012,8348
1302009,Itapiranga (AM),2013,8774
1302009,Itapiranga (AM),2014,8864
1302009,Itapiranga (AM),2015,8953
1302009,Itapiranga (AM),2016,9040
1302009,Itapiranga (AM),2017,9125
1302009,Itapiranga (AM),2018,9064
1302009,Itapiranga (AM),2019,9148
1302009,Itapiranga (AM),2020,9230
1302009,Itapiranga (AM),2021,9312
1302108,Japurá (AM),2011,7388
1302108,Japurá (AM),2012,7448
1302108,Japurá (AM),2013,6083
1302108,Japurá (AM),2014,5599
1302108,Japurá (AM),2015,5125
1302108,Japurá (AM),2016,4660
1302108,Japurá (AM),2017,4205
1302108,Japurá (AM),2018,3265
1302108,Japurá (AM),2019,2755
1302108,Japurá (AM),2020,2251
1302108,Japurá (AM),2021,1755
1302207,Juruá (AM),2011,11126
1302207,Juruá (AM),2012,11439
1302207,Juruá (AM),2013,12408
1302207,Juruá (AM),2014,12807
1302207,Juruá (AM),2015,13198
1302207,Juruá (AM),2016,13581
1302207,Juruá (AM),2017,13956
1302207,Juruá (AM),2018,14312
1302207,Juruá (AM),2019,14712
1302207,Juruá (AM),2020,15106
1302207,Juruá (AM),2021,15495
1302306,Jutaí (AM),2011,18145
1302306,Jutaí (AM),2012,18293
1302306,Jutaí (AM),2013,17376
1302306,Jutaí (AM),2014,16977
1302306,Jutaí (AM),2015,16585
1302306,Jutaí (AM),2016,16200
1302306,Jutaí (AM),2017,15824
1302306,Jutaí (AM),2018,14753
1302306,Jutaí (AM),2019,14317
1302306,Jutaí (AM),2020,13886
1302306,Jutaí (AM),2021,13462
1302405,Lábrea (AM),2011,38373
1302405,Lábrea (AM),2012,39022
1302405,Lábrea (AM),2013,41600
1302405,Lábrea (AM),2014,42439
1302405,Lábrea (AM),2015,43263
1302405,Lábrea (AM),2016,44071
1302405,Lábrea (AM),2017,44861
1302405,Lábrea (AM),2018,45245
1302405,Lábrea (AM),2019,46069
1302405,Lábrea (AM),2020,46882
1302405,Lábrea (AM),2021,47685
1302504,Manacapuru (AM),2011,86078
1302504,Manacapuru (AM),2012,86985
1302504,Manacapuru (AM),2013,91795
1302504,Manacapuru (AM),2014,92996
1302504,Manacapuru (AM),2015,94175
1302504,Manacapuru (AM),2016,95330
1302504,Manacapuru (AM),2017,96460
1302504,Manacapuru (AM),2018,96236
1302504,Manacapuru (AM),2019,97377
1302504,Manacapuru (AM),2020,98502
1302504,Manacapuru (AM),2021,99613
1302553,Manaquiri (AM),2011,23576
1302553,Manaquiri (AM),2012,24325
1302553,Manaquiri (AM),2013,26530
1302553,Manaquiri (AM),2014,27480
1302553,Manaquiri (AM),2015,28413
1302553,Manaquiri (AM),2016,29327
1302553,Manaquiri (AM),2017,30222
1302553,Manaquiri (AM),2018,31147
1302553,Manaquiri (AM),2019,32105
